resource_uri,skos_prefLabel_ja,skos_prefLabel_en,altLabel,homepage,description,identifier,ndlAuthoritiesID,viafID,wikidataID,twitterID,seeAlso,language,disambiguatingDescription,note,additionalType,startDate,endDate,address,latitude,longitude,relatedOrganization,member,logo,source
https://collection.rcgs.jp/resource/AGENT0001631,ベネッセホールディングス,"Benesse Holdings, Inc.",ベネッセ|株式会社ベネッセホールディングス,http://www.benesse-hd.co.jp/,1955年、株式会社福武書店として設立。1995年、株式会社ベネッセコーポレーションへ社名変更。2009年、株式会社ベネッセホールディングスに商号変更。,,https://id.ndl.go.jp/auth/ndlna/01242475,https://viaf.org/viaf/139132938,https://www.wikidata.org/entity/Q817123,,https://mediaarts-db.bunka.go.jp/id/C45689,http://id.loc.gov/vocabulary/iso639-2/jpn,,,企業,2009-10-01,,岡山市北区南方3-7-17,,,https://collection.rcgs.jp/resource/AGENT0000510,,,https://ja.wikipedia.org/wiki/ベネッセコーポレーション (accessed 2018-11-28)|https://www.benesse-hd.co.jp/ja/about/company.html (accessed 2018-11-28)
https://collection.rcgs.jp/resource/AGENT0001996,フナイ,FUNAI,フナイ|船井電機株式会社,https://funai.jp/,,,,,https://www.wikidata.org/entity/Q373798,,https://ja.wikipedia.org/wiki/フナイ|https://mediaarts-db.bunka.go.jp/id/C46006,,,,,1951-01-09,,大阪府大東市中垣内七丁目7番1号,,,,,,https://ja.wikipedia.org/wiki/フナイ (accessed 2018-10-25)
https://collection.rcgs.jp/resource/AGENT0003401,光琳社出版株式会社,,,,1999年、倒産。,,,,,,https://mediaarts-db.bunka.go.jp/id/C46865,http://id.loc.gov/vocabulary/iso639-2/jpn,,,企業,,1999,,,,,,,https://ja.wikipedia.org/wiki/出版不況 (accessed 2019-08-22)
https://collection.rcgs.jp/resource/AGENT0001865,J・ウイング,"J-Wing Co., Ltd.",株式会社J・ウイング,http://www.jwing.co.jp,1994年、設立。2000年代初期、存在不明。,,,,https://www.wikidata.org/entity/Q55534662,,https://mediaarts-db.bunka.go.jp/id/C45886|https://ja.wikipedia.org/wiki/J・ウイング_(ゲーム会社),http://id.loc.gov/vocabulary/iso639-2/jpn,,,企業,1994,,東京都北区浮間1-7-4,,,,,,https://www.mobygames.com/company/j-wing-co-ltd (accessed 2018-11-07)|https://collection.rcgs.jp/resource/PACKAGE0004513|https://ja.wikipedia.org/wiki/J・ウイング_(ゲーム会社) (accessed 2018-10-25)|http://tgs.cesa.or.jp/2000spring/navi/sa03-2.htm (accessed 2020-08-10)
https://collection.rcgs.jp/resource/AGENT0004217,グレッゾ,"GREZZO Co., Ltd.",株式会社グレッゾ,http://www.grezzo.co.jp/jp/,,,,,https://www.wikidata.org/entity/Q1255529,https://twitter.com/GREZZO_JP,https://ja.wikipedia.org/wiki/グレッゾ,http://id.loc.gov/vocabulary/iso639-2/jpn,,,企業,2006-12,,東京都渋谷区渋谷3-27-11 祐真ビル新館3階,,,,,,https://ja.wikipedia.org/wiki/グレッゾ (accessed 2019-09-09)|http://www.grezzo.co.jp/jp/ (accessed 2019-09-09)
https://collection.rcgs.jp/resource/AGENT0002962,,Ensemble Studios,アンサンブルスタジオ,http://www.ensemblestudios.com/,1995年、設立。2001年、マイクロソフトの子会社になる。2009年、廃止。,,,https://viaf.org/viaf/153571143,https://www.wikidata.org/entity/Q308913,,https://ja.wikipedia.org/wiki/アンサンブルスタジオ|https://mediaarts-db.bunka.go.jp/id/C46466,http://id.loc.gov/vocabulary/iso639-2/eng,,,企業,1995,2009-01,"Dallas, Texas, U.S.",,,https://collection.rcgs.jp/resource/AGENT0001554,,,https://www.mobygames.com/company/ensemble-studios (accessed 2018-10-25)|https://collection.rcgs.jp/resource/PACKAGE0009743|https://en.wikipedia.org/wiki/Ensemble_Studios (accessed 2018-10-25)|http://www.ensemblestudios.com/ (accessed 2018-10-25)
https://collection.rcgs.jp/resource/AGENT0001166,ウエップシステム,"UEP SYSTEMS,INC.",株式会社ウエップシステム,http://uepsys.com/,1985年、設立。2001年、廃止。,,,,https://www.wikidata.org/entity/Q3208757,,https://mediaarts-db.bunka.go.jp/id/C45300|https://ja.wikipedia.org/wiki/ウエップシステム,http://id.loc.gov/vocabulary/iso639-2/jpn,,,企業,1985-04-12,2001-07-09,東京都新宿区西新宿3丁目8番5号,,,,,,https://collection.rcgs.jp/resource/PACKAGE0004002|https://ja.wikipedia.org/wiki/ウエップシステム (accessed 2018-10-25)
https://collection.rcgs.jp/resource/AGENT0004171,,Savage Entertainment,,,1997年設立。2011年消滅。,,,,https://www.wikidata.org/entity/Q7427715,,https://en.wikipedia.org/wiki/Savage_Entertainment,http://id.loc.gov/vocabulary/iso639-2/eng,,,企業,1997,2011,"Redwood Ave. Los Angeles, California, USA",,,,,,https://en.wikipedia.org/wiki/Savage_Entertainment (accessed 2019-09-05)
https://collection.rcgs.jp/resource/AGENT0002362,日本エイ・ブイ・シー株式会社,,,,,,,,,,https://mediaarts-db.bunka.go.jp/id/C46326,,,,,,,,,,,,,
https://collection.rcgs.jp/resource/AGENT0002165,スフィンクス,,,,,,,,,,https://mediaarts-db.bunka.go.jp/id/C46150,,,,,,,,,,,,,
https://collection.rcgs.jp/resource/AGENT0003901,,Ubisoft Reflections,Ubisoft Reflections Limited,https://reflections.ubisoft.com,1984年、Reflectionsとして設立。1998年、Reflections Interactive Limitedに社名変更。2006年、Ubisoftに売却される。,,,,https://www.wikidata.org/entity/Q945060,,https://en.wikipedia.org/wiki/Ubisoft_Reflections|https://mediaarts-db.bunka.go.jp/id/C47351,http://id.loc.gov/vocabulary/iso639-2/eng,,,企業,,,"Partnership House, Newcastle upon Tyne, England",,,,,,https://en.wikipedia.org/wiki/Ubisoft_Reflections (accessed 2019-08-29)|https://reflections.ubisoft.com (accessed 2019-08-29)
https://collection.rcgs.jp/resource/AGENT0001396,サミー工業株式会社,,,,1975年、サミー工業株式会社設立。1997年、商号をサミー株式会社に変更。,,,,,,https://mediaarts-db.bunka.go.jp/id/C45486,http://id.loc.gov/vocabulary/iso639-2/jpn,,,企業,1975,1997,東京都豊島区,,,https://collection.rcgs.jp/resource/AGENT0000367,,,https://ja.wikipedia.org/wiki/サミー (accessed 2019-09-25)|https://www.sammy.co.jp/japanese/company/history/ (accessed 2019-09-25)
https://collection.rcgs.jp/resource/AGENT0003244,角川書店,,株式会社角川書店,,1945年、創業。1954年、株式会社化。2003年、持ち株会社角川ホールディングスに社名変更し、新規に株式会社角川書店を設立。同年、角川書店のコンピュータゲームブランドとしてWellMADEを設立。2007年、会社分割により出版事業部・カルチャーコンテンツ事業部を新設する角川書店へ。,,,,,,https://mediaarts-db.bunka.go.jp/id/C46725,http://id.loc.gov/vocabulary/iso639-2/jpn,,,企業,1954-04-02,2007,,,,https://collection.rcgs.jp/resource/AGENT0000856|https://collection.rcgs.jp/resource/AGENT0000781|https://collection.rcgs.jp/resource/AGENT0003202,,,https://collection.rcgs.jp/resource/PACKAGE0005739|https://collection.rcgs.jp/resource/PACKAGE0006972
https://collection.rcgs.jp/resource/AGENT0001232,日本電気ホームエレクトロニクス株式会社,"NEC Home Electronics, Ltd.",,,1953年6月、新日本電気株式会社として発足。1983年、日本電気ホームエレクトロニクス株式会社に社名変更。1992年以降、NECホームエレクトロニクスを公称する。1999年、NECグループの大規模リストラによって会社解散が決定。2000年、事業活動を終了。2002年、廃止。,,,https://viaf.org/viaf/253985953,https://www.wikidata.org/entity/Q11509374,,https://ja.wikipedia.org/wiki/日本電気ホームエレクトロニクス|https://mediaarts-db.bunka.go.jp/id/C45354,http://id.loc.gov/vocabulary/iso639-2/jpn,,,企業,1983,2002-02,,,,https://collection.rcgs.jp/resource/AGENT0001358,,,https://collection.rcgs.jp/resource/PACKAGE0000886|https://ja.wikipedia.org/wiki/NECグループ (accessed 2018-10-25)|https://ja.wikipedia.org/wiki/日本電気ホームエレクトロニクス (accessed 2018-10-25)|https://www.mobygames.com/company/nec-home-electronics-ltd (accessed 2018-10-25)
https://collection.rcgs.jp/resource/AGENT0000400,スターフィッシュ・エスディ,STARFISH-SD INC.,株式会社スターフィッシュ・エスディ,http://www.s-f.co.jp/,,,,,https://www.wikidata.org/entity/Q11312089,,https://ja.wikipedia.org/wiki/スターフィッシュ・エスディ|https://mediaarts-db.bunka.go.jp/id/C44886,http://id.loc.gov/vocabulary/iso639-2/jpn,,,企業,2004-03-30,,東京都杉並区高円寺南4-22-2フジビル4F,,,,,,https://www.mobygames.com/company/starfish-sd-inc (accessed 2018-10-25)|https://ja.wikipedia.org/wiki/スターフィッシュ・エスディ (accessed 2020-08-03)
https://collection.rcgs.jp/resource/AGENT0006393,ブックマーケット,BOOK MARKET,,,,,,,https://www.wikidata.org/entity/Q11334367,,https://ja.wikipedia.org/wiki/ブックマーケット,http://id.loc.gov/vocabulary/iso639-2/jpn,,,企業,1995,,,,,,,,https://ja.wikipedia.org/wiki/ブックマーケット (accessed 2020-09-02)
https://collection.rcgs.jp/resource/AGENT0003041,ウルクスヘブン,ULLUCUS HEAVEN Inc.,有限会社ウルクスヘブン,http://www.ullucus.com,2006年、設立。,,,,https://www.wikidata.org/entity/Q18455941,https://twitter.com/ULLUCUS_HEAVEN,https://ja.wikipedia.org/wiki/ウルクスヘブン|https://mediaarts-db.bunka.go.jp/id/C46541,http://id.loc.gov/vocabulary/iso639-2/jpn,,,企業,2006-01-30,,大阪府吹田市江坂町1-9-10アルヴィオンビル内,,,https://collection.rcgs.jp/resource/AGENT0000009,,,https://ja.wikipedia.org/wiki/ウルクスヘブン (accessed 2018-11-09)|http://www.ullucus.com/access/index.php (accessed 2018-11-09)
https://collection.rcgs.jp/resource/AGENT0002100,セイブ電子,,,,1997年、業務拡大とともに同町漆原地内に工場を移転。2011年、東日本大震災により会社とも避難し現在は福島県郡山市で、休止状態が続いている。,,,,https://www.wikidata.org/entity/Q17994830,,https://mediaarts-db.bunka.go.jp/id/C46093|https://ja.wikipedia.org/wiki/セイブ電子,http://id.loc.gov/vocabulary/iso639-2/jpn,,,企業,1996,,福島県双葉郡浪江町鬼久保,,,,,,https://ja.wikipedia.org/wiki/セイブ電子 (accessed 2018-12-13)
https://collection.rcgs.jp/resource/AGENT0001604,インフォグラムジャパン,,,,,,,,,,https://mediaarts-db.bunka.go.jp/id/C45667,,,,,,,,,,,,,https://collection.rcgs.jp/resource/PACKAGE0015484|https://collection.rcgs.jp/resource/PACKAGE0005451|https://collection.rcgs.jp/resource/PACKAGE0006369
https://collection.rcgs.jp/resource/AGENT0003433,ファミリーコンピュータMagazine編集部,,,,,,,,,,https://mediaarts-db.bunka.go.jp/id/C46894,,,,,,,,,,,,,https://collection.rcgs.jp/resource/PACKAGE0018391
https://collection.rcgs.jp/resource/AGENT0000372,サン電子,SUNCORPORATION,サン電子株式会社,https://www.sun-denshi.co.jp/,ゲームソフトはSUNSOFTブランドとして製品化されている。1971年、設立。,,,https://viaf.org/viaf/310634690,https://www.wikidata.org/entity/Q2298387,https://twitter.com/sunsoftgames,https://mediaarts-db.bunka.go.jp/id/C44869|https://ja.wikipedia.org/wiki/サン電子,http://id.loc.gov/vocabulary/iso639-2/jpn,,,企業,1971-04-16,,愛知県名古屋市中村区平池町四丁目60番12 グローバルゲート20階,,,,,,https://ja.wikipedia.org/wiki/サン電子 (accessed 2018-10-25)|https://www.sun-denshi.co.jp/ (accessed 2018-10-25)|https://collection.rcgs.jp/resource/PACKAGE0003971
https://collection.rcgs.jp/resource/AGENT0000451,トーワチキ,Towa Chiki Corporation,株式会社トーワチキ,,1986年、設立。2001年、廃止。,,,,https://www.wikidata.org/entity/Q3739267,,https://mediaarts-db.bunka.go.jp/id/C44911|https://ja.wikipedia.org/wiki/トーワチキ,http://id.loc.gov/vocabulary/iso639-2/jpn,,,企業,1986,2001,東京都千代田区岩本町2丁目18-14 藤井第一ビル,,,,,,https://ja.wikipedia.org/wiki/トーワチキ (accessed 2020-08-03)|https://www.mobygames.com/company/towa-chiki (accessed 2020-08-03)
https://collection.rcgs.jp/resource/AGENT0004266,,Aksys Games,"Aksys Games Localization, Inc.",http://www.aksysgames.com/,,,,,https://www.wikidata.org/entity/Q2654839,https://twitter.com/aksysgames,https://ja.wikipedia.org/wiki/Aksys_Games,http://id.loc.gov/vocabulary/iso639-2/eng,,,企業,2006-07-14,,"Torrance, California",,,,,,https://ja.wikipedia.org/wiki/Aksys_Games (accessed 2019-09-11)
https://collection.rcgs.jp/resource/AGENT0000557,レコム,"RECOM CO.,LTD.",株式会社レコム,http://www.recom-corp.co.jp/,2007年、設立。,,,,,https://twitter.com/recom_official,https://mediaarts-db.bunka.go.jp/id/C44972,http://id.loc.gov/vocabulary/iso639-2/jpn,,,企業,2007-05-16,,東京都渋谷区代々木3-24-3 第一梅村ビル,,,,,,http://www.recom-corp.co.jp/ (accessed 2018-10-25)|https://collection.rcgs.jp/resource/PACKAGE0009555|https://www.mobygames.com/game/sideswiped (accessed 2018-10-25)
https://collection.rcgs.jp/resource/AGENT0002824,ネメシス,,株式会社ネメシス,http://www.nemesys.co.jp/,1998年、設立。,,,,,,https://mediaarts-db.bunka.go.jp/id/C46355,http://id.loc.gov/vocabulary/iso639-2/jpn,,,企業,1988-09-20,,東京都武蔵野市吉祥寺本町4-9-14 シティパル吉祥寺402,,,,,,http://www.nemesys.co.jp/ (accessed 2018-10-25)|https://collection.rcgs.jp/resource/PACKAGE0003828
https://collection.rcgs.jp/resource/AGENT0000872,笠倉出版社,"KASAKURA PUBLISHING CO., LTD",,https://www.kasakura.co.jp,1975年4月，設立。2008年11月発売の『三姉妹vs女剣士 くノ一凌辱秘奥義外伝』を最後にアダルトビデオの制作から撤退。,,https://id.ndl.go.jp/auth/ndlna/00874995,https://viaf.org/viaf/253024350,https://www.wikidata.org/entity/Q11599796,,https://mediaarts-db.bunka.go.jp/id/C45041|https://ja.wikipedia.org/wiki/笠倉出版社,http://id.loc.gov/vocabulary/iso639-2/jpn,,,企業,1975-04-09,,東京都台東区東上野2-8-7笠倉ビル,,,,,,https://collection.rcgs.jp/resource/PACKAGE0008455|https://ja.wikipedia.org/wiki/笠倉出版社  (accessed 2018-10-25)|https://www.kasakura.co.jp/esp.php?_page2=company (accessed 2018-10-25)
https://collection.rcgs.jp/resource/AGENT0002132,バーリー,,,,,,,,,,https://mediaarts-db.bunka.go.jp/id/C46120,,,,,,,,,,,,,
https://collection.rcgs.jp/resource/AGENT0001691,,A-WAVE,,,,,,,,,https://mediaarts-db.bunka.go.jp/id/C45739,,,,,,,,,,,,,https://collection.rcgs.jp/resource/PACKAGE0002926
https://collection.rcgs.jp/resource/AGENT0001538,,Monomi Park,,,,,,,https://www.wikidata.org/entity/Q23927578,,https://mediaarts-db.bunka.go.jp/id/C45609,,,,,,,,,,,,,
https://collection.rcgs.jp/resource/AGENT0001518,ハンズオン・エンタテインメント,HANDS ON ENTERTAINMENT INC.,,https://www.handson.gr.jp,"1978年, 設立。",,,,,,https://mediaarts-db.bunka.go.jp/id/C45589,http://id.loc.gov/vocabulary/iso639-2/jpn,,,企業,1978-11-10,,東京都港区,,,,,,https://www.handson.gr.jp (accessed 2019-09-27)
https://collection.rcgs.jp/resource/AGENT0001875,エキサイト,,エキサイト株式会社,https://www.excite.co.jp/,,,,,https://www.wikidata.org/entity/Q11289700,,https://ja.wikipedia.org/wiki/エキサイト|https://mediaarts-db.bunka.go.jp/id/C45892,,,,,,,東京都港区南麻布三丁目20番1号 Daiwa 麻布テラス4階,,,https://collection.rcgs.jp/resource/AGENT0001838,,,https://ja.wikipedia.org/wiki/エキサイト (accessed 2018-10-25)
https://collection.rcgs.jp/resource/AGENT0000906,ゲームデザイン,Gamedesign,有限会社ゲームデザイン,https://www.gamedesign.jp/,2004年、設立。,,,,https://www.wikidata.org/entity/-,,https://mediaarts-db.bunka.go.jp/id/C45069,http://id.loc.gov/vocabulary/iso639-2/jpn|http://id.loc.gov/vocabulary/iso639-2/zho,,,企業,2004,,千葉市中央区松波2-18-6ロッキー松波ビル4F,,,,,,https://www.gamedesign.jp/company.html (accessed 2018-12-10)|https://www.mobygames.com/company/gamedesign (accessed 2018-12-10)
https://collection.rcgs.jp/resource/AGENT0004186,ヌードメーカー,Nude Maker,株式会社ヌードメーカー,http://www.nudemaker.jp/,2002年設立。,,,,https://www.wikidata.org/entity/Q11325179,,https://ja.wikipedia.org/wiki/ヌードメーカー,http://id.loc.gov/vocabulary/iso639-2/jpn,,,企業,2002-11-15,,東京都渋谷区笹塚1丁目30番3号ビラージュ笹塚III3F,,,,,,http://www.nudemaker.jp/ (accessed 2019-09-06)|https://ja.wikipedia.org/wiki/ヌードメーカー (accessed 2019-09-06)
https://collection.rcgs.jp/resource/AGENT0000919,メガサイバー,MEGA CYBER Inc.,株式会社メガサイバー,,1991年、設立。2006年、コナミの子会社化2007年、コナミでデジタルエンタテインメントに吸収合併。,,,https://viaf.org/viaf/‐,https://www.wikidata.org/entity/Q11343472,,https://ja.wikipedia.org/wiki/メガサイバー|https://mediaarts-db.bunka.go.jp/id/C45082,http://id.loc.gov/vocabulary/iso639-2/jpn,,,企業,1991,2007,東京都豊島区池袋2-43-1,,,,,,https://collection.rcgs.jp/resource/PACKAGE0006528|https://ja.wikipedia.org/wiki/メガサイバー (accessed 2018-10-25)
https://collection.rcgs.jp/resource/AGENT0002208,かわら版,,,,,,,,,,https://mediaarts-db.bunka.go.jp/id/C46188,http://id.loc.gov/vocabulary/iso639-2/jpn,,,,,,,,,,,,
https://collection.rcgs.jp/resource/AGENT0002969,ローカス,,株式会社ローカス,,,,,,,,https://mediaarts-db.bunka.go.jp/id/C46472,,,,,,,,,,,,,https://collection.rcgs.jp/resource/PACKAGE0009804
https://collection.rcgs.jp/resource/AGENT0003399,北樹出版,,株式会社 北樹出版,http://www.hokuju.jp/,,,,,https://www.wikidata.org/entity/Q11402276,https://twitter.com/Hokuju,https://mediaarts-db.bunka.go.jp/id/C46863|https://ja.wikipedia.org/wiki/%E5%8C%97%E6%A8%B9%E5%87%BA%E7%89%88,http://id.loc.gov/vocabulary/iso639-2/jpn,,,企業,1977-08-25,,東京都目黒区,,,,,,https://ja.wikipedia.org/wiki/%E5%8C%97%E6%A8%B9%E5%87%BA%E7%89%88 (accessed 2019-08-21)
