resource_uri,label,prefLabel,altLabel,spatial,date,description,identifier,closeMatch,twitch,freebase,mobyGames,metacritic,seeAlso,imdb,abstract,audience,natureOfContent,serialNumber,disambiguatingDescription,locationCreated,about,subjectOf,gameLocation,creator,productionCompany,relatedAgent,logo,relation,isPartOf,hasPart,precedes,succeeds,sequelTo,sequel,remadeAs,complements,expandedAs,spinOff,note,genre,narrativeGenre,theme,mood,setting,series,franchise,mechanic,protagonist
https://collection.rcgs.jp/resource/WORK0002322,新世紀エヴァンゲリオン (セガサターン) (1996),新世紀福音戰士|新世紀エヴァンゲリオン (セガサターン),,,1996,,,https://www.wikidata.org/wiki/Q11501096,,,,,https://ja.wikipedia.org/wiki/新世紀エヴァンゲリオン_(セガサターン),,,,,,,,,,,,,,,,,,,,,,,,,,,アクション,近未来,,,,新世紀エヴァンゲリオン,新世紀エヴァンゲリオン,,
https://collection.rcgs.jp/resource/WORK0006104,神武伝承 YAKSA,神武伝承 YAKSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://collection.rcgs.jp/resource/WORK0008643,アフロ犬 THE パズル,アフロ犬 THE パズル,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://collection.rcgs.jp/resource/WORK0002619,遙かなる時空の中で-八葉抄-,遙かなる時空の中で-八葉抄-|遙遠時空 ～八葉抄～|머나먼 시공 속에서 자양화 꿈 이야기|Harukanaru Toki no Naka de Hachiyō Shō,遙遠時空 -八葉抄-,,,,,https://www.wikidata.org/wiki/Q2626388,,/m/0dzmbk,,,https://ja.wikipedia.org/wiki/遙かなる時空の中で-八葉抄-,,,,,,,JP,,,,,,,,,,,,,,,,,,,,ビジュアルノベル|ファンタジー|恋愛|ロールプレイングゲーム|ビジュアルノベル,恋愛|ファンタジー,,,,遙かなる時空の中でシリーズ,遙かなる時空の中で,,
https://collection.rcgs.jp/resource/WORK0003789,Disney's Aladdin (1993),알라딘 (캡콤 비디오 게임)|Disney's Aladdin|阿拉丁（卡普空公司游戏）,,,1993,,,https://www.wikidata.org/wiki/Q2829467,,/m/0krnck7,https://www.mobygames.com/game/disneys-aladdin__,,,,,,,,,JP,,,,,https://collection.rcgs.jp/resource/AGENT0000013,,,,,,,,,,,,,,,プラットフォーム・ゲーム,,,,,,,,
https://collection.rcgs.jp/resource/WORK0008772,The King of Fighters EX 2 Howling Blood,The King of Fighters EX 2 Howling Blood,,,,,,https://www.wikidata.org/wiki/Q5575297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://collection.rcgs.jp/resource/WORK0000612,カルネージハート (1995),屠殺之心II|カルネージハート|Carnage Heart,Zeus Carnage Heart|屠殺之心#宙斯 屠殺之心II|ゼウスII カルネージハート|ゼウス カルネージハートセカンド|屠殺之心#宙斯 屠殺之心 2nd,,1995,,,https://www.wikidata.org/wiki/Q5043772,,,https://www.mobygames.com/game/carnage-heart,,https://ja.wikipedia.org/wiki/カルネージハート,,,,,,,JP,,,,,https://collection.rcgs.jp/resource/AGENT0000217,,,,,,,,,,,,,,,シミュレーション|パズルゲーム|ターン制ストラテジー,ミリタリー・SF,,,,Carnage Heart,,,
https://collection.rcgs.jp/resource/WORK0000605,カブキロックス (ゲームソフト) (1994),Kabuki Rocks|カブキロックス (ゲームソフト),,,1994,,,https://www.wikidata.org/wiki/Q6344414,,,,,https://ja.wikipedia.org/wiki/カブキロックス_(ゲームソフト),,,,,,,JP,,,,,https://collection.rcgs.jp/resource/AGENT0000558,,,,,,,,,,,,,,,コンピュータRPG,,,,,,,,
https://collection.rcgs.jp/resource/WORK0006202,CAL2,CAL2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://collection.rcgs.jp/resource/WORK0008138,Ronald Rubberduck,Ronald Rubberduck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://collection.rcgs.jp/resource/WORK0007045,無敵王トライゼノン（マーベラスエンターテイメント）,無敵王トライゼノン（マーベラスエンターテイメント）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://collection.rcgs.jp/resource/WORK0007740,2003年開幕 がんばれ球界王 いわゆるプロ野球ですね～,2003年開幕 がんばれ球界王 いわゆるプロ野球ですね～,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://collection.rcgs.jp/resource/WORK0002524,空想科学世界ガリバーボーイ,Gulliver Boy|空想科学世界ガリバーボーイ|공상세계의 걸리버보이|空想科學世界,電光小子|超時空少年,,,,,https://www.wikidata.org/wiki/Q5489075,,/m/0gyd0r,,,https://ja.wikipedia.org/wiki/空想科学世界ガリバーボーイ,,,,,,,,,,,,,,,,,,,,,,,,,,,アクション|アドベンチャー|ロールプレイングゲーム,ファンタジー,,,,,空想科学世界ガリバーボーイ,,
https://collection.rcgs.jp/resource/WORK0000675,クイズ&バラエティすくすく犬福,クイズ&バラエティすくすく犬福,すくすく犬福,,,,,https://www.wikidata.org/wiki/Q11298444,,,,,https://ja.wikipedia.org/wiki/クイズ&バラエティすくすく犬福,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://collection.rcgs.jp/resource/WORK0001829,モンスターワールドII ドラゴンの罠 (1991),神奇男孩III：龙之陷阱|モンスターワールドII ドラゴンの罠|Wonder Boy III: The Dragon's Trap|원더보이 III: 드래곤의 함정,アドベンチャーアイランド|Wonder Boy 3: The Dragon's Trap,,1991,,,https://www.wikidata.org/wiki/Q627021,,/m/06hzwd,https://www.mobygames.com/game/wonder-boy-iii-the-dragons-trap,,https://ja.wikipedia.org/wiki/モンスターワールドII_ドラゴンの罠,,,,,,,JP,,,,,https://collection.rcgs.jp/resource/AGENT0002926,,,,,,,,,,,,,,,プラットフォーム・ゲーム|メトロイドヴァニア,,,,,,,,
https://collection.rcgs.jp/resource/WORK0007609,DEAR BOYS FAST BREAK!,DEAR BOYS FAST BREAK!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://collection.rcgs.jp/resource/WORK0000919,ジャンライン (2008),Janline|ジャンライン,,,2008,,,https://www.wikidata.org/wiki/Q6155038,,,,,https://ja.wikipedia.org/wiki/ジャンライン,,,,,,,JP,,,,,,,,,,,,,,,,,,,,ボードゲーム,,,,,,,,
https://collection.rcgs.jp/resource/WORK0007448,幻想水滸外伝 vol.1 ハルモニアの剣士,幻想水滸外伝 vol.1 ハルモニアの剣士,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://collection.rcgs.jp/resource/WORK0001556,ファミスタ'90,ファミスタ'90,,,,,,https://www.wikidata.org/wiki/Q11332034,,,,,https://ja.wikipedia.org/wiki/ファミスタ'90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://collection.rcgs.jp/resource/WORK0000167,ラチェット&クランク2 ガガガ!銀河のコマンドーっす (2003),ラチェット&クランク2 ガガガ!銀河のコマンドーっす|Ratchet & Clank: Going Commando|라쳇 & 클랭크: 공구전사 대박몰이|拉捷特與克拉克2 ガガガ！銀河のコマンドーっす,ラチェット&クランク2 ～ガガガ!銀河のコマンドーっす～,,2003,,,https://www.wikidata.org/wiki/Q5725706,,,https://www.mobygames.com/game/ratchet-clank-going-commando,,https://ja.wikipedia.org/wiki/ラチェット&クランク2_ガガガ!銀河のコマンドーっす,https://www.imdb.com/title/tt0387531,,,,,,US,,,,,https://collection.rcgs.jp/resource/AGENT0000132,,,,,,https://collection.rcgs.jp/resource/WORK0001862,,,,,,,,,アクションロールプレイング|プラットフォーム・ゲーム,SF,,,,ラチェット&クランク,ラチェット&クランク,,
https://collection.rcgs.jp/resource/WORK0008744,サルゲッチュ ピポサル戦記,サルゲッチュ ピポサル戦記,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://collection.rcgs.jp/resource/WORK0003808,テレビアニメ スラムダンク2 IH予選完全版!! (1995),テレビアニメ スラムダンク2 IH予選完全版!!|TV Animation 灌籃高手2 IH預賽完全版!!,,,1995,,,https://www.wikidata.org/wiki/Q615573,,,,,https://ja.wikipedia.org/wiki/テレビアニメ_スラムダンク2_IH予選完全版!!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://collection.rcgs.jp/resource/WORK0003860,Top Gear Rally (1997),Top Gear Rally,Top Gear Pocket,,1997,,,https://www.wikidata.org/wiki/Q3283260,,/m/05xjsw,https://www.mobygames.com/game/top-gear-rally,,,,,,,,,US,,,,,https://collection.rcgs.jp/resource/AGENT0004223,,,,,,,,,,,,,,,レースゲーム,,,,,,,,
https://collection.rcgs.jp/resource/WORK0001667,ペルソナ5 (2016),페르소나 5|Persona 5|女神異聞錄5|ペルソナ5,Shin Megami Tensei: Persona 5,,2016,,,https://www.wikidata.org/wiki/Q15225985,,,https://www.mobygames.com/game/persona-5-catherine-costume-bgm-special-set|https://www.mobygames.com/game/persona-5-orpheus-orpheus-picaro-set|https://www.mobygames.com/game/persona-5-ultimate-edition|https://www.mobygames.com/game/persona-5-take-your-heart-premium-edition|https://www.mobygames.com/game/persona-5|https://www.mobygames.com/game/persona-5-steelbook-launch-edition|https://www.mobygames.com/game/persona-5-kaguya-kaguya-picaro-set|https://www.mobygames.com/game/persona-5-phantom-thieves-logo-morgana-car-sticker,,https://ja.wikipedia.org/wiki/ペルソナ5,https://www.imdb.com/title/tt3944082,,,,,,,,,https://collection.rcgs.jp/resource/TOPIC0000775,,https://collection.rcgs.jp/resource/AGENT0000624,,,,,,https://collection.rcgs.jp/resource/WORK0005108,,,,,,,,,コンピュータRPG|ロールプレイングゲーム,ミステリー,,,,ペルソナシリーズ,ペルソナ,,
https://collection.rcgs.jp/resource/WORK0008257,ぱちんこ 冬のソナタ パチってちょんまげ達人10,ぱちんこ 冬のソナタ パチってちょんまげ達人10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://collection.rcgs.jp/resource/WORK0000578,オウバードフォース (1996),Aubird Force|オウバードフォース,Aubird Force|AUBIRDFORCE,,1996,,,https://www.wikidata.org/wiki/Q11291698,,,,,https://ja.wikipedia.org/wiki/オウバードフォース,,,,,,,,,,,,,,,,,,,,,,,,,,,ウォーシミュレーション,ミリタリー・SF,,競争的|積極的,,,,,
https://collection.rcgs.jp/resource/WORK0000042,Broken Sword: The Sleeping Dragon (2003),Broken Sword: The Sleeping Dragon,Broken Sword 3 - The Sleeping Dragon|Broken Sword 3: The Sleeping Dragon,,2003,,,https://www.wikidata.org/wiki/Q2567348,,/m/08zhby,https://www.mobygames.com/game/broken-sword-the-sleeping-dragon,https://www.metacritic.com/game/xbox/broken-sword-the-sleeping-dragon|https://www.metacritic.com/game/pc/broken-sword-the-sleeping-dragon,,,,,,,,GB,,,https://collection.rcgs.jp/resource/TOPIC0000758,,https://collection.rcgs.jp/resource/AGENT0001104,,,,,,,,,,,,,,,アドベンチャーゲーム|アドベンチャー,,,,,,,,
https://collection.rcgs.jp/resource/WORK0005004,マリオカート64 (1996),マリオカート64|马里奥赛车64|마리오 카트 64|Mario Kart 64,MK64|MK 64|마리오카트 64|チョコマウンテン,,1996,,,https://www.wikidata.org/wiki/Q1046604,,/m/0jsp5,https://www.mobygames.com/game/mario-kart-64,https://www.metacritic.com/game/nintendo-64/mario-kart-64,https://ja.wikipedia.org/wiki/マリオカート64,,,,,2,,JP,,,,,https://collection.rcgs.jp/resource/AGENT0003924,,,,,,https://collection.rcgs.jp/resource/WORK0003219,https://collection.rcgs.jp/resource/WORK0005112,,,,,,,,レース|レースゲーム,,,,,マリオカート,マリオ,,
https://collection.rcgs.jp/resource/WORK0001944,ロックマンエグゼ4 (2003),洛克人ＥＸＥ４|Mega Man Battle Network 4|ロックマンエグゼ4,ロックマンエグゼ4 トーナメント ブルームーン|ロックマンエグゼ4 トーナメントレッドサン|ロックマンエグゼ4 トーナメント レッドサン,,2003,,,https://www.wikidata.org/wiki/Q3091522,,/m/06sbxh,,,https://ja.wikipedia.org/wiki/ロックマンエグゼ4,,,,,4,,JP,,,,,https://collection.rcgs.jp/resource/AGENT0000013,,,,,,https://collection.rcgs.jp/resource/WORK0001413,,,,,,,,,リアルタイムタクティクス|シミュレーションロールプレイングゲーム|アクションロールプレイング,SF,,,,ロックマンエグゼシリーズ|ロックマンシリーズ,ロックマン,,
https://collection.rcgs.jp/resource/WORK0007397,マジカル頭脳パワー!!DS,マジカル頭脳パワー!!DS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://collection.rcgs.jp/resource/WORK0000708,クーデルカ (1999),クーデルカ|Koudelka,,,1999,,,https://www.wikidata.org/wiki/Q2609711,,/m/05h7x5,https://www.mobygames.com/game/koudelka,,https://ja.wikipedia.org/wiki/クーデルカ_(ゲーム),,,,,,,JP,,,https://collection.rcgs.jp/resource/TOPIC0000784,,https://collection.rcgs.jp/resource/AGENT0001138,,,,,,,,,,,,,,,シミュレーションRPG|コンピュータRPG,ダーク・ファンタジー|ホラー,,,,,Shadow Hearts,,
https://collection.rcgs.jp/resource/WORK0000583,オペレーションウルフ (1987),野狼計劃|Operation Wolf|オペレーションウルフ,,,1987,,,https://www.wikidata.org/wiki/Q288958,,/m/0402bq,https://www.mobygames.com/game/operation-wolf,https://www.metacritic.com/game/wii/operation-wolf,https://ja.wikipedia.org/wiki/オペレーションウルフ,https://www.imdb.com/title/tt0422887,,,,,,JP,,,,,https://collection.rcgs.jp/resource/AGENT0000420,,,,,,,,,,,,,,,シューティングゲーム,,,,,,,,
https://collection.rcgs.jp/resource/WORK0002206,実況パワフルプロ野球15,実況パワフルプロ野球15,パワプロ15,,,,,https://www.wikidata.org/wiki/Q18223723,,,,,https://ja.wikipedia.org/wiki/実況パワフルプロ野球15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://collection.rcgs.jp/resource/WORK0001579,ファンタスティックフォーチュン (2001),ファンタスティックフォーチュン|Fantastic Fortune|夢幻奇緣,ファンタスティックフォーチュン,,2001,,,https://www.wikidata.org/wiki/Q10933296,,,,,https://ja.wikipedia.org/wiki/ファンタスティックフォーチュン,,,,,,,,,,,,,,,,,,,,,,,,,,,恋愛ゲーム|ビジュアルノベル,学園|ハイ・ファンタジー,,,,,,,
https://collection.rcgs.jp/resource/WORK0006619,WELCOME HOUSE 2,WELCOME HOUSE 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://collection.rcgs.jp/resource/WORK0001597,フラッシュバック (ゲーム) (1992),闪回|フラッシュバック (ゲーム)|Flashback,flashback:The Quest for Identity,,1992,,,https://www.wikidata.org/wiki/Q1001925,,/m/03vlnr,https://www.mobygames.com/game/flashback-the-quest-for-identity,,https://ja.wikipedia.org/wiki/フラッシュバック_(ゲーム),https://www.imdb.com/title/tt0829171,,,,,,FR,,,,,https://collection.rcgs.jp/resource/AGENT0004156,,,,,,,,,,,,,,,サイエンス・フィクション|パズルゲーム|cinematic platformer|メトロイドヴァニア|アクションゲーム,,,,,,,,
https://collection.rcgs.jp/resource/WORK0007503,AI囲碁,AI囲碁,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://collection.rcgs.jp/resource/WORK0003594,スーパーマリオランド2 6つの金貨 (1992),슈퍼 마리오 랜드 2|スーパーマリオランド2 6つの金貨|Super Mario Land 2: 6 Golden Coins|超级馬里奥大陸2：六個金幣,Mario Land 2: 6 Golden Coins|SML2: 6 Golden Coins|SML 2: 6 Golden Coins|Super Mario Land 3|SML2|Mario Land 2|SML 2,,1992,,,https://www.wikidata.org/wiki/Q596392,,/m/0pl7z,https://www.mobygames.com/game/super-mario-land-2-6-golden-coins,,https://ja.wikipedia.org/wiki/スーパーマリオランド2_6つの金貨,,,,,2|7,,JP,,,https://collection.rcgs.jp/resource/TOPIC0000756,,https://collection.rcgs.jp/resource/AGENT0003920,,,,,,https://collection.rcgs.jp/resource/WORK0001021|https://collection.rcgs.jp/resource/WORK0003593,https://collection.rcgs.jp/resource/WORK0001022|https://collection.rcgs.jp/resource/WORK0003595,,,,,,,,プラットフォーム・ゲーム,,,,,,,,
https://collection.rcgs.jp/resource/WORK0002981,NINTENDOパズルコレクション (2003),NINTENDOパズルコレクション|任天堂益智合集|Nintendo Puzzle Collection,,,2003,,,https://www.wikidata.org/wiki/Q3342056,,/m/06l0_m,https://www.mobygames.com/game/nintendo-puzzle-collection,,https://ja.wikipedia.org/wiki/NINTENDOパズルコレクション,https://www.imdb.com/title/tt3416234,,,,,,JP|US,,,,,https://collection.rcgs.jp/resource/AGENT0003920,,,,,,,,,,,,,,,パズルゲーム,,,,,,,,
https://collection.rcgs.jp/resource/WORK0003450,装甲騎兵ボトムズ ウド・クメン編,装甲騎兵ボトムズ ウド・クメン編|裝甲騎兵 鄔德·庫門篇,,,,,,https://www.wikidata.org/wiki/Q11626694,,,,,https://ja.wikipedia.org/wiki/装甲騎兵ボトムズ_ウド・クメン編,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://collection.rcgs.jp/resource/WORK0008644,THE 水泳,THE 水泳,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://collection.rcgs.jp/resource/WORK0001961,ロードオブウォーズ (1988),ロードオブウォーズ,,,1988,,,https://www.wikidata.org/wiki/Q11350996,,,,,https://ja.wikipedia.org/wiki/ロードオブウォーズ,,,,,,,,,,,,,,,,,,,,,,,,,,,ウォーシミュレーション,ミリタリー|SF,,競争的,,,,,
https://collection.rcgs.jp/resource/WORK0003000,PAQA (1999),PAQA,,,1999,,,https://www.wikidata.org/wiki/Q11238358,,,,,https://ja.wikipedia.org/wiki/PAQA,,,,,,,,,,,,,,,,,,,,,,,,,,,コミュニケーション,,,,,,,,
https://collection.rcgs.jp/resource/WORK0009446,子育てクイズどこでもマイエンジェル (1999),子育てクイズどこでもマイエンジェル,,,1999,,,,,,,,,,,,,,,JP,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://collection.rcgs.jp/resource/WORK0005345,EyeToy: Play (2003),EyeToy: Play,,,2003,,,https://www.wikidata.org/wiki/Q2675054,,/m/04th2r,https://www.mobygames.com/game/eyetoy-play,https://www.metacritic.com/game/playstation-2/eyetoy-play,,,,,,1,,GB,,,,,https://collection.rcgs.jp/resource/AGENT0001116,,,,,,,,,,,,,,,パーティゲーム,,,,,,,,
https://collection.rcgs.jp/resource/WORK0005187,セガ インターナショナル ビクトリーゴール,セガ インターナショナル ビクトリーゴール|Worldwide Soccer: Sega International Victory Goal Edition,,,,,,https://www.wikidata.org/wiki/Q60785026,,,https://www.mobygames.com/game/worldwide-soccer-sega-international-victory-goal-edition,,,,,,,,,,,,,,,,,,,,,,,,,,,,,スポーツ|スポーツゲーム,,,,,ビクトリーゴール,,,
https://collection.rcgs.jp/resource/WORK0009557,BLADE STORM 百年戦争 & ナイトメア (2015),BLADE STORM 百年戦争 & ナイトメア,,,2015,,,,,,,,,,,,,,,JP,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://collection.rcgs.jp/resource/WORK0000182,Spindizzy Worlds (1992),Spindizzy Worlds,,,1992,,,https://www.wikidata.org/wiki/Q7577489,,,https://www.mobygames.com/game/spindizzy-worlds,,,,,,,2,,GB,,,,,,,,,,,,,,,,,,,,パズルゲーム,,,,,,,,
https://collection.rcgs.jp/resource/WORK0007765,炎の闘球児 ドッジ弾平,炎の闘球児 ドッジ弾平,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://collection.rcgs.jp/resource/WORK0008743,みんなの GOLF ポータブル 2,みんなの GOLF ポータブル 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://collection.rcgs.jp/resource/WORK0005288,Mobile Suit Gundam 00 (2008),Mobile Suit Gundam 00,,,2008,,,https://www.wikidata.org/wiki/Q3196433,,,,,,,,,,,,JP,,,,,https://collection.rcgs.jp/resource/AGENT0000478,,,,,,,,,,,,,,,ロボットもの|アクションゲーム,,,,,,,,
https://collection.rcgs.jp/resource/WORK0001005,スーパーファミスタ3 (1994),Super Famista 3|スーパーファミスタ3,,,1994,,,https://www.wikidata.org/wiki/Q11313832,,,,,https://ja.wikipedia.org/wiki/スーパーファミスタ3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://collection.rcgs.jp/resource/WORK0007260,不思議の国のアリス,不思議の国のアリス,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
