resource_uri,exemplarOf,identifier,spatial,owns,holdingAgent
https://collection.rcgs.jp/resource/ITEM0001726,https://collection.rcgs.jp/resource/PACKAGE0000999,S5305|RCGSa0001727,A38,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0006212,https://collection.rcgs.jp/resource/PACKAGE0002949,RCGSa0010218|S9488,C109,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0005577,https://collection.rcgs.jp/resource/PACKAGE0006828,S8992|RCGSa0009568,A64,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0015060,,RCGSa0018084|S17939,V188,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0017038,,RCGSa0016891,P8,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0008155,https://collection.rcgs.jp/resource/PACKAGE0008609,RCGSa0012821|S11744,C143,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0006329,https://collection.rcgs.jp/resource/PACKAGE0007065,RCGSa0010337|S9704,A64,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0002520,https://collection.rcgs.jp/resource/PACKAGE0003076,RCGSa0002524|S6087,C17,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0014089,,RCGSa0006307|S16902,38,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0016983,,RCGSa0018290,P6,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0000705,https://collection.rcgs.jp/resource/PACKAGE0006427,RCGSa0000706|S4319,A40,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0013343,,S16161|RCGSa0013566,40,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0013690,,S16504|RCGSa0006137,V78,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0007691,https://collection.rcgs.jp/resource/PACKAGE0005875,RCGSa0012315|S10918,D52,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0000408,https://collection.rcgs.jp/resource/PACKAGE0000723,S4023|RCGSa0000409,C88,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0019366,,RCGSa0021130,A195,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0019325,,RCGSa0021094,A195,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0006124,https://collection.rcgs.jp/resource/PACKAGE0004430,S9444|RCGSa0010129,C108,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0008304,https://collection.rcgs.jp/resource/PACKAGE0008545,S11680|RCGSa0013195,C143,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0006010,https://collection.rcgs.jp/resource/PACKAGE0003529,S9339|RCGSa0010012,C104,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0020845,,RCGSa0022394,D112.E110,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0003162,https://collection.rcgs.jp/resource/PACKAGE0008258,RCGSa0003167|S6723,C41,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0014226,,S17039|RCGSa0006291,V218,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0021107,https://collection.rcgs.jp/resource/PACKAGE0023795,RCGSa0022612,A201,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0003675,https://collection.rcgs.jp/resource/PACKAGE0002409,S7230|RCGSa0003681,C61,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0004596,https://collection.rcgs.jp/resource/PACKAGE0005996,S8087|RCGSa0007058,D20,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0011210,https://collection.rcgs.jp/resource/PACKAGE0015440,E-lb-360|RCGSa0020899|S14299,C163,https://collection.rcgs.jp/resource/AGENT0002935,
https://collection.rcgs.jp/resource/ITEM0009499,https://collection.rcgs.jp/resource/PACKAGE0009739,RCGSa0014493|S12727,D80,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0014825,,RCGSa0017344|S17720,A166,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0013006,,S15658|RCGSa0016441,39,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0011128,https://collection.rcgs.jp/resource/PACKAGE0000488,RCGSa0020666|E-lb-277|S14222,C162,https://collection.rcgs.jp/resource/AGENT0002935,
https://collection.rcgs.jp/resource/ITEM0012313,,RCGSa0005284|S15111,V145,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0015308,,S18180|RCGSa0018050,V192,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0002384,https://collection.rcgs.jp/resource/PACKAGE0002537,S5953|RCGSa0002388,C9,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0009002,,S12271|RCGSa0013226,A191,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0015157,,RCGSa0018012|S18031,16,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0017014,,RCGSa0018333,P7,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0007426,https://collection.rcgs.jp/resource/PACKAGE0007282,S10661|RCGSa0012032,D61,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0003087,https://collection.rcgs.jp/resource/PACKAGE0004319,S6649|RCGSa0003092,C42,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0005780,https://collection.rcgs.jp/resource/PACKAGE0007149,RCGSa0009776|S9141,A74,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0010350,https://collection.rcgs.jp/resource/PACKAGE0010373,RCGSa0015258|S13486,D76,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0021138,https://collection.rcgs.jp/resource/PACKAGE0023825,RCGSa0022651,C169,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0005286,https://collection.rcgs.jp/resource/PACKAGE0001562,S8595|RCGSa0009265,A90,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0021607,https://collection.rcgs.jp/resource/PACKAGE0024241,RCGSa0023086,A220,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0017591,,RCGSa0019109,D108,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0021036,https://collection.rcgs.jp/resource/PACKAGE0023729,RCGSa0022586,C197,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0000053,https://collection.rcgs.jp/resource/PACKAGE0000535,RCGSa0000054|S3485,C80,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0005370,https://collection.rcgs.jp/resource/PACKAGE0002554,S8692|RCGSa0009350,C100,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0004613,https://collection.rcgs.jp/resource/PACKAGE0005436,RCGSa0007075|S8104,D20,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0015137,,S18011|RCGSa0017996,V195,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0002155,https://collection.rcgs.jp/resource/PACKAGE0004031,RCGSa0002157|S5727,C33,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0007624,https://collection.rcgs.jp/resource/PACKAGE0005482,S10882|RCGSa0012248,D51,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0011258,https://collection.rcgs.jp/resource/PACKAGE0015489,S14343|RCGSa0020858|E-lb-204,C159,https://collection.rcgs.jp/resource/AGENT0002935,
https://collection.rcgs.jp/resource/ITEM0009264,https://collection.rcgs.jp/resource/PACKAGE0009510,RCGSa0014096|S12512,D24,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0011325,,S14405|RCGSa0004780,V115,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0005352,https://collection.rcgs.jp/resource/PACKAGE0004189,S8674|RCGSa0009332,C100,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0000726,https://collection.rcgs.jp/resource/PACKAGE0009418,RCGSa0000727|S4339,A82,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0009610,https://collection.rcgs.jp/resource/PACKAGE0009843,S12835|RCGSa0014229,D28,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0005769,https://collection.rcgs.jp/resource/PACKAGE0006430,S9101|RCGSa0009762,A78,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0015068,,RCGSa0017418|S17947,V178,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0011318,,S14398|RCGSa0005046,V148,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0004395,https://collection.rcgs.jp/resource/PACKAGE0001339,S7946|RCGSa0004872,C84,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0001984,https://collection.rcgs.jp/resource/PACKAGE0000047,RCGSa0001985|S5557,A27,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0007105,https://collection.rcgs.jp/resource/PACKAGE0006091,RCGSa0011273|S10361,D38,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0016971,,RCGSa0018278,P5,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0004091,https://collection.rcgs.jp/resource/PACKAGE0001309,S7643|RCGSa0004124,C84,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0010891,https://collection.rcgs.jp/resource/PACKAGE0001519,S13995|RCGSa0020550|E-lb-47,A136,https://collection.rcgs.jp/resource/AGENT0002935,
https://collection.rcgs.jp/resource/ITEM0000090,https://collection.rcgs.jp/resource/PACKAGE0004914,S3557|RCGSa0000091,C71,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0013567,,RCGSa0004644|S16383,V86,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0013705,,RCGSa0004422|S16519,V76,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0009303,https://collection.rcgs.jp/resource/PACKAGE0009548,S12541|RCGSa0014093,D77,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0020355,https://collection.rcgs.jp/resource/PACKAGE0023251,RCGSa0021970|RCGSa0021971,D116,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0011580,,RCGSa0005938|S14469,V66,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0004153,https://collection.rcgs.jp/resource/PACKAGE0006803,RCGSa0004250|S7705,A76,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0002087,https://collection.rcgs.jp/resource/PACKAGE0000355,RCGSa0002088|S5659,A31,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0006641,https://collection.rcgs.jp/resource/PACKAGE0007642,RCGSa0010797|S9928,A96,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0018644,,RCGSa0018872,P16,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0017141,https://collection.rcgs.jp/resource/PACKAGE0020332,RCGSa0020778|E-lb-424,D105,https://collection.rcgs.jp/resource/AGENT0002935,
https://collection.rcgs.jp/resource/ITEM0014546,,S17445|RCGSa0006046,V22,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0002773,https://collection.rcgs.jp/resource/PACKAGE0003478,RCGSa0002778|S6337,C22,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0015782,,S18648|RCGSa0010555,,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0008519,https://collection.rcgs.jp/resource/PACKAGE0008759,RCGSa0012932|S11879,C134,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0021275,,RCGSa0022833,A162,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0006598,https://collection.rcgs.jp/resource/PACKAGE0004030,RCGSa0010752|S10230,C116,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0012341,,RCGSa0005294|S15139,V147,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0021074,https://collection.rcgs.jp/resource/PACKAGE0007237,RCGSa0022621,D78,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0016934,,RCGSa0018307,P5,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0003429,https://collection.rcgs.jp/resource/PACKAGE0002212,RCGSa0003434|S6989,C52,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0001530,https://collection.rcgs.jp/resource/PACKAGE0001021,S5131|RCGSa0001528,A38,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0007514,https://collection.rcgs.jp/resource/PACKAGE0002726,S10846|RCGSa0012135,C123,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0010934,https://collection.rcgs.jp/resource/PACKAGE0001428,RCGSa0020300|S14036|E-lb-88,A137,https://collection.rcgs.jp/resource/AGENT0002935,
https://collection.rcgs.jp/resource/ITEM0016479,,RCGSa0017565|S18942,P1.E6,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0012048,,S14913|RCGSa0004986,V125,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0007388,https://collection.rcgs.jp/resource/PACKAGE0007998,S11282|RCGSa0011993,C127,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0014188,,RCGSa0016521|S17001,42,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0021013,https://collection.rcgs.jp/resource/PACKAGE0023706,RCGSa0022534,C187,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0021032,https://collection.rcgs.jp/resource/PACKAGE0023724,RCGSa0022600,D71,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0016480,,RCGSa0017612|S18943,P1.E7,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0007580,https://collection.rcgs.jp/resource/PACKAGE0008087,RCGSa0012201|S11359,D60,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0001130,https://collection.rcgs.jp/resource/PACKAGE0001191,S4738|RCGSa0001129,A35,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0001395,https://collection.rcgs.jp/resource/PACKAGE0001145,RCGSa0001394|S5000,C97,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0010684,https://collection.rcgs.jp/resource/PACKAGE0010522,S13815|RCGSa0015600,C140,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0013431,,RCGSa0005626|S16249,V97,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0014367,,RCGSa0004668|S17243,V37,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0016994,,RCGSa0018314,P6,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0009799,https://collection.rcgs.jp/resource/PACKAGE0010015,S13023|RCGSa0014321,D89,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0014061,,S16874|RCGSa0005365,V53,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0017969,,RCGSa0019541,22,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0018889,,RCGSa0019256,P15,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0014837,,RCGSa0017358|S17732,8,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0004722,https://collection.rcgs.jp/resource/PACKAGE0007311,S3456|RCGSa0008646,D26,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0000810,https://collection.rcgs.jp/resource/PACKAGE0004591,RCGSa0000811|S4423,A25,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0004670,https://collection.rcgs.jp/resource/PACKAGE0005943,S8155|RCGSa0007127,D18,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0015645,,S18511|RCGSa0006619,47,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0003250,https://collection.rcgs.jp/resource/PACKAGE0002017,S6811|RCGSa0003255,C48,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0019531,,RCGSa0021206,A187,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0015696,,S18562|RCGSa0006893,51,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0021646,,RCGSa0023069,A198.E118,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0010924,https://collection.rcgs.jp/resource/PACKAGE0001698,RCGSa0020560|E-lb-35|S14026,A136,https://collection.rcgs.jp/resource/AGENT0002935,
https://collection.rcgs.jp/resource/ITEM0014851,,RCGSa0017360|S17746,8,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0000078,https://collection.rcgs.jp/resource/PACKAGE0001414,RCGSa0000079|S3533,A1,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0007091,https://collection.rcgs.jp/resource/PACKAGE0005068,S10339|RCGSa0011259,D38,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0017043,,RCGSa0016890,P8,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0000549,https://collection.rcgs.jp/resource/PACKAGE0000836,RCGSa0000550|S4164,C91,https://collection.rcgs.jp/resource/AGENT0000848,
